1 1 530401 37.90 68 20 119.0 1 2 1 2 4 2 64.0 59.0 74.60000000000001 1 5 45.00 4.00 3 2.80 2 
1 1 529893 38.00 86 24 4 3 4 1 2 4 4 1 1 74.60000000000001 4 5 45.00 5.50 1 10.10 2 
1 9 5294369 38.90 120 30 1 3 2 2 3 3 3 3 1 3.00 224.0 252.0 47.00 6.30 1 98.80000000000001 1 
1 1 528183 37.60 45 12 3 1 3 1 266.0 2 2 2 1 71.5 1 4 39.00 7.00 2 1.50 1 
2 1 529183 38.60 56 32 2 1 1 1 1 1 1 2 123.0 71.5 2 256.0 40.00 7.00 2 2.10 1 
1 1 529135 37.80 40 12 1 1 1 1 1 2 1 2 1 71.5 1 2 38.00 7.00 89.0 102.4 1 
2 1 528977 4276.900000000001 7487.0 3107.0 219.0 164.0 258.0 141.0 268.0 313.0 208.0 156.0 124.0 71.5 228.0 258.0 5239.0 3544.1 89.0 102.4 1 
1 1 5279441 38.00 76 18 219.0 164.0 258.0 2 268.0 313.0 208.0 156.0 124.0 71.5 228.0 258.0 71.00 11.00 89.0 102.4 1 
1 1 535240 38.1 40 36 1 2 2 1 2 2 71.0 32.0 39.0 28.0 58.0 99.0 1276.0 1036.4 36.0 39.099999999999994 3 
1 1 529736 4314.900000000001 52 28 3 3 4 1 3 4 3 2 1 71.5 4 4 37.00 8.10 89.0 102.4 1 
1 1 535029 39.2 88 58 4 4 103.0 2 5 4 71.0 32.0 39.0 28.0 58.0 99.0 1276.0 1036.4 2 2 3 
1 1 535031 38.5 92 40 4 3 262.0 1 2 4 3 158.0 125.0 71.5 4 262.0 46 67 2 2 1 
1 1 528800 4353.400000000001 112 13 4 4 4 1 2 3 1 2 1 4.50 4 4 60.00 6.30 3 104.4 1 
1 1 528178 37.70 66 12 1 1 3 1 3 3 2 2 126.0 76.0 4 4 31.50 6.20 2 1.60 1 
1 1 535392 38.8 50 14 1 1 1 1 3 1 1 1 1 76.0 3 5 38 58 96.0 106.0 1 
2 1 528931 38.40 54 24 1 1 1 1 1 3 1 2 1 76.0 3 2 49.00 7.20 1 8.00 1 
1 1 528503 39.20 120 20 4 3 5 2 2 3 3 1 3 74.60000000000001 120.0 4 60.00 8.80 3 90.3 2 
1 9 5289419 4468.3 7989.0 3256.0 233.0 177.0 271.0 149.0 282.0 331.0 219.0 165.0 128.0 76.0 250.0 277.0 45.00 6.50 2 114.0 1 
1 1 535196 37.3 90 40 3 64.0 6 2 5 4 3 2 2 28.0 1 5 65 50 3 2 3 
1 9 534597 38.5 120 70 233.0 177.0 271.0 149.0 282.0 1 219.0 2 128.0 76.0 1 277.0 35 54 1 1 1 
1 1 534280 38.5 104 40 3 3 271.0 1 4 3 4 167.0 128.0 76.0 251.0 277.0 5651.5 3768.3999999999996 100.0 115.0 1 
2 1 530028 39.50 92 28 3 3 6 1 5 4 1 66.0 3 74.60000000000001 4 134.0 72.00 6.40 68.0 3.60 2 
1 1 5262543 38.50 30 18 236.0 180.0 271.0 150.0 286.0 335.0 223.0 167.0 128.0 76.0 251.0 277.0 40.00 7.70 100.0 115.0 1 
1 1 530526 38.30 72 30 4 3 3 2 3 3 3 2 1 76.0 3 5 43.00 7.00 2 3.90 1 
2 1 528729 37.50 48 30 4 1 3 1 289.0 2 1 1 1 76.0 1 1 48.00 8.60 102.0 118.9 1 
1 1 528469 38.10 52 24 1 1 5 1 4 3 1 2 3 7.00 1 134.0 54.00 7.50 2 2.60 2 
2 1 528179 38.20 42 26 1 1 1 1 3 1 2 170.0 130.0 76.0 1 283.0 36.00 6.90 102.0 118.9 1 
2 1 533750 37.9 54 42 2 1 5 1 3 1 1 170.0 1 76.0 256.0 2 47 54 3 1 1 
2 1 528702 36.10 88 814.0 3 3 3 1 3 3 2 2 3 28.0 59.0 4 45.00 7.00 3 4.80 3 
1 1 534183 38.1 70 22 72.0 1 112.0 1 5 3 76.0 36.0 44.0 28.0 59.0 5 36 65 44.0 47.89999999999999 3 
1 1 529160 38.00 90 30 4 3 4 2 5 4 4 68.0 69.0 81.60000000000001 4 5 55.00 6.10 70.0 96.49999999999999 2 
1 1 529045 38.20 52 16 1 1 2 1 1 2 1 1 1 76.0 1 285.0 43.00 8.10 105.0 119.9 1 
1 1 530354 1487.1999999999998 36 32 1 1 4 1 5 3 3 2 3 4.00 129.0 4 41.00 5.90 70.0 96.49999999999999 2 
1 1 5281091 38.40 92 20 1 187.0 285.0 2 296.0 3 3 171.0 132.0 76.0 1 285.0 5908.5 3860.6999999999994 105.0 119.9 1 
1 9 5291409 38.20 124 88 1 3 2 1 2 3 4 171.0 132.0 76.0 258.0 285.0 47.00 8.00 1 119.9 1 
2 1 528904 1487.1999999999998 96 1410.0 3 3 3 2 5 4 4 70.0 1 85.60000000000001 4 5 60.00 344.6 70.0 96.49999999999999 2 
1 1 530366 37.60 68 32 3 190.0 3 1 4 2 4 2 2 6.50 1 5 47.00 7.20 1 119.9 1 
1 1 530170 38.10 88 24 3 3 4 1 5 4 3 2 1 85.60000000000001 3 4 41.00 4.60 70.0 96.49999999999999 2 
1 1 527709 38.00 108 60 2 3 4 1 4 3 3 2 134.0 82.5 3 4 6002.5 3875.899999999999 3 119.9 1 
2 1 528169 38.20 48 3728.0 2 193.0 1 2 3 3 1 2 1 82.5 262.0 2 34.00 6.60 110.0 119.9 1 
1 1 535043 39.3 100 51 4 4 6 1 2 4 1 1 3 2 59.0 4 66 13 3 2 3 
2 1 527940 36.60 42 18 3 3 2 1 1 4 1 1 1 85.60000000000001 136.0 5 52.00 7.10 70.0 96.49999999999999 2 
1 9 5291719 38.80 124 36 3 1 2 1 2 3 4 1 1 85.60000000000001 4 4 50.00 7.60 3 96.49999999999999 2 
2 1 530561 4964.299999999999 112 24 3 3 4 2 5 4 2 177.0 135.0 82.5 4 296.0 40.00 5.30 3 2.60 1 
1 1 533738 4964.299999999999 80 3752.0 3 3 3 1 4 4 4 177.0 135.0 82.5 4 5 43 70 113.0 122.5 1 
1 9 5294539 38.80 184 84 1 121.0 1 1 4 1 3 74.0 76.0 85.60000000000001 2 161.0 33.00 3.30 73.0 96.49999999999999 2 
1 1 533871 37.5 72 887.0 2 1 1 1 2 1 1 1 1 30.0 1 117.0 35 65 2 2 3 
1 1 529812 38.70 96 28 3 3 4 1 209.0 4 154.0 74.0 3 7.50 142.0 161.0 64.00 9.00 73.0 96.49999999999999 2 
2 1 534719 37.5 52 12 1 1 1 1 2 3 2 2 1 82.5 3 5 36 61 1 1 1 
1 1 527734 40.80 72 42 3 3 1 1 2 3 1 2 1 93.10000000000001 142.0 161.0 54.00 7.40 3 96.49999999999999 2 
2 1 534933 38 40 25 264.0 1 1 1 4 3 2 1 1 82.5 4 306.0 37 69 114.0 123.5 1 
2 1 529296 38.40 48 16 2 1 1 1 1 372.0 2 2 1 82.5 277.0 2 39.00 6.50 114.0 123.5 1 
2 9 5305629 38.60 88 28 266.0 202.0 305.0 169.0 325.0 372.0 258.0 182.0 138.0 82.5 277.0 308.0 35.00 5.90 114.0 123.5 1 
1 1 528743 37.10 75 36 155.0 127.0 3 2 4 4 2 2 3 5.00 4 4 48.00 7.40 3 3.20 2 
1 1 530478 38.30 44 21 3 1 2 1 3 3 3 2 1 82.5 1 5 44.00 6.50 2 4.40 1 
2 1 528590 1143.5999999999997 56 68 3 1 1 1 3 3 1 2 1 30.0 1 117.0 40.00 6.00 49.0 51.89999999999999 3 
2 1 529865 38.60 68 20 2 1 3 1 3 3 2 1 1 82.5 1 5 38.00 6.50 1 127.9 1 
2 1 527829 38.30 54 18 3 1 2 1 2 3 2 185.0 3 5.40 279.0 4 44.00 7.20 3 127.9 1 
1 1 534403 38.2 42 20 274.0 205.0 1 1 333.0 3 265.0 185.0 143.0 87.9 3 322.0 47 60 120.0 127.9 1 
1 1 527883 39.30 64 90 2 3 1 1 333.0 3 1 1 2 6.50 1 5 39.00 6.70 120.0 127.9 1 
1 1 528570 37.50 60 50 3 3 1 1 3 3 2 2 2 3.50 3 4 35.00 6.50 79.0 99.69999999999999 2 
1 1 534626 37.7 80 4002.0 3 3 6 1 5 4 1 2 3 94.4 3 1 50 55 3 2 1 
1 1 529796 5347.2 100 30 3 3 4 2 5 4 4 3 3 94.4 4 4 52.00 6.60 123.0 129.9 1 
1 1 528638 37.70 120 28 3 3 3 1 5 3 3 1 1 101.60000000000001 149.0 169.0 65.00 7.00 3 99.69999999999999 2 
1 1 534624 1143.5999999999997 76 955.0 81.0 3 120.0 55.0 100.0 4 4 40.0 49.0 30.0 61.0 5 1563.0 1242.4 49.0 51.89999999999999 3 
1 9 5297159 38.80 150 50 1 3 6 2 5 3 2 1 1 101.60000000000001 149.0 169.0 50.00 6.20 82.0 99.69999999999999 2 
1 1 534787 38.0 36 16 3 1 1 1 4 2 2 3 3 2 3 122.0 37 75 2 1 3 
2 1 528620 36.90 50 40 2 3 3 1 1 3 2 3 1 7.00 290.0 332.0 37.50 6.50 123.0 129.9 1 
2 1 528019 37.80 40 16 1 1 1 1 1 1 1 194.0 152.0 101.4 1 1 37.00 6.80 123.0 129.9 1 
2 1 529172 38.20 56 40 4 3 1 1 2 4 3 2 2 7.50 291.0 333.0 47.00 7.20 1 2.50 1 
1 1 534644 38.6 48 12 289.0 221.0 1 180.0 1 1 277.0 196.0 154.0 108.9 291.0 333.0 36 67 124.0 132.4 1 
2 1 530624 40.00 78 1806.0 3 3 5 1 2 3 1 1 1 101.60000000000001 4 1 66.00 6.50 82.0 99.69999999999999 2 
1 1 527544 1910.0999999999995 70 16 3 4 5 2 2 3 2 2 1 101.60000000000001 4 5 60.00 7.50 82.0 99.69999999999999 2 
1 1 527758 38.20 72 18 289.0 221.0 330.0 180.0 348.0 404.0 277.0 196.0 154.0 108.9 291.0 333.0 35.00 6.40 124.0 132.4 1 
2 1 530439 38.50 54 4158.0 1 1 1 1 3 1 1 2 1 108.9 1 333.0 40.00 6.80 2 7.00 1 
1 1 5283431 38.50 66 24 1 1 1 1 3 3 1 2 1 108.9 4 5 40.00 6.70 1 139.4 1 
2 1 5275212 37.80 82 12 3 1 1 2 4 111.0 3 1 3 32.0 64.0 122.0 50.00 7.00 51.0 52.89999999999999 3 
2 9 5305129 39.50 84 30 291.0 223.0 332.0 1 354.0 408.0 279.0 200.0 156.0 108.9 296.0 338.0 28.00 5.00 127.0 139.4 1 
1 1 529428 5653.4 10293.0 4212.0 291.0 223.0 332.0 183.0 354.0 408.0 279.0 200.0 156.0 108.9 296.0 338.0 6881.0 4361.0999999999985 127.0 139.4 1 
1 1 529126 38.00 50 36 291.0 1 1 1 3 2 2 200.0 156.0 108.9 3 338.0 39.00 6.60 1 5.30 1 
2 1 535054 38.6 45 16 2 1 2 1 1 1 281.0 200.0 156.0 108.9 1 1 43 58 128.0 144.70000000000002 1 
1 1 528890 38.90 80 44 3 3 3 1 2 3 3 2 2 7.00 3 1 54.00 6.50 3 99.69999999999999 2 
1 1 530034 37.00 66 20 1 3 2 1 4 3 3 1 91.0 108.60000000000001 1 5 35.00 6.90 2 99.69999999999999 2 
1 1 534004 1219.3999999999996 78 24 3 3 3 1 108.0 3 88.0 2 1 32.0 64.0 4 43 62 51.0 2 3 
2 1 533902 38.5 40 16 1 1 1 1 2 1 1 200.0 156.0 108.9 3 2 37 67 128.0 144.70000000000002 1 
1 1 533886 1219.3999999999996 120 70 4 82.0 4 2 2 4 88.0 46.0 56.0 32.0 64.0 5 55 65 51.0 54.89999999999999 3 
2 1 527702 37.20 72 24 3 2 4 2 4 3 3 3 1 32.0 4 4 44.00 1451.4 3 3.30 3 
1 1 529386 37.50 72 30 4 3 4 1 4 4 3 2 1 108.60000000000001 3 5 60.00 6.80 87.0 99.69999999999999 2 
1 1 530612 36.50 100 24 3 3 3 1 3 3 3 3 1 108.9 4 4 50.00 6.00 3 3.40 1 
1 1 534618 37.2 40 20 97.0 84.0 133.0 63.0 114.0 121.0 91.0 49.0 57.0 32.0 4 1 36 62 1 1 3 
